,dependency,doc_id,lemmatized,parent_id,sentence_id,tag,word,word_id
26724,det,166.0,свой,15,5.0,DET,свой,14
26725,nmod,166.0,страница,9,5.0,NOUN,странице,15
26726,case,166.0,в,17,5.0,ADP,в,16
26727,nmod,166.0,twitter,9,5.0,NOUN,Twitter,17
26728,punct,166.0,.,8,5.0,PUNCT,.,18
26729,nsubj,166.0,вы,2,6.0,PRON,Вы,1
26730,ROOT,166.0,мочь,0,6.0,VERB,можете,2
26731,xcomp,166.0,уйти,2,6.0,VERB,уйти,3
26732,case,166.0,от,5,6.0,ADP,от,4
26733,nmod,166.0,соглашение,2,6.0,NOUN,соглашения,5
26734,case,166.0,по,7,6.0,ADP,по,6
26735,nmod,166.0,климат,5,6.0,NOUN,климату,7
26736,punct,166.0,",",7,6.0,PUNCT,",",8
26737,parataxis,166.0,господин,5,6.0,NOUN,господин,9
26738,appos,166.0,трамп,9,6.0,NOUN,Трамп,10
26739,punct,166.0,",",10,6.0,PUNCT,",",11
26740,cc,166.0,но,2,6.0,CONJ,но,12
26741,nsubj,166.0,вы,15,6.0,PRON,вы,13
26742,neg,166.0,не,15,6.0,PART,не,14
26743,conj,166.0,уйти,2,6.0,VERB,уйдете,15
26744,case,166.0,от,17,6.0,ADP,от,16
26745,dobj,166.0,климат,15,6.0,NOUN,климата,17
26746,punct,166.0,",",17,6.0,PUNCT,",",18
26747,parataxis,166.0,уточнить,2,6.0,VERB,уточнил,19
26748,nsubj,166.0,шульц,19,6.0,NOUN,Шульц,20
26749,punct,166.0,.,2,6.0,PUNCT,.,21
26750,case,166.0,среди,3,7.0,ADP,Среди,1
26751,amod,166.0,немецкий,3,7.0,ADJ,немецких,2
26752,nmod,166.0,учёный,5,7.0,NOUN,ученых,3
26753,advmod,166.0,также,5,7.0,ADV,также,4
26754,ROOT,166.0,есть,0,7.0,VERB,есть,5
26755,nsubj,166.0,тот,5,7.0,NOUN,те,6
26756,punct,166.0,",",6,7.0,PUNCT,",",7
26757,nsubj,166.0,кто,10,7.0,PRON,кто,8
26758,advmod,166.0,жёстко,10,7.0,ADV,жестко,9
26759,acl:relcl,166.0,осудить,6,7.0,VERB,осудил,10
26760,dobj,166.0,политика,10,7.0,NOUN,политику,11
26761,dobj,166.0,трамп,11,7.0,NOUN,Трампа,12
26762,punct,166.0,.,5,7.0,PUNCT,.,13
26763,nsubj,166.0,это,2,8.0,NOUN,Это,1
26764,ROOT,166.0,пощёчина,0,8.0,VERB,пощечина,2
26765,det,166.0,весь,4,8.0,DET,всему,3
26766,nmod,166.0,человечество,2,8.0,NOUN,человечеству,4
26767,punct,166.0,",",4,8.0,PUNCT,",",5
26768,parataxis,166.0,отметить,2,8.0,VERB,отметил,6
26769,nsubj,166.0,клаус,6,8.0,NOUN,Клаус,7
26770,nmod,166.0,милка,6,8.0,NOUN,Милке,8
26771,punct,166.0,",",8,8.0,PUNCT,",",9
26772,nsubj,166.0,председатель,6,8.0,NOUN,председатель,10
26773,dobj,166.0,совет,10,8.0,NOUN,совета,11
26774,nmod,166.0,директор,11,8.0,NOUN,директоров,12
26775,amod,166.0,немецкий,14,8.0,ADJ,немецкой,13
26776,dobj,166.0,german,12,8.0,NOUN,German,14
26777,dobj,166.0,watch,14,8.0,NOUN,Watch,15
26778,punct,166.0,.,2,8.0,PUNCT,.,16
26779,ROOT,167.0,решение,0,0.0,NOUN,Решение,1
26780,nmod,167.0,президент,1,0.0,NOUN,президента,2
26781,dobj,167.0,сша,2,0.0,NOUN,США,3
26782,nmod,167.0,дональд,1,0.0,NOUN,Дональда,4
26783,nmod,167.0,трамп,4,0.0,NOUN,Трампа,5
26784,case,167.0,о,7,0.0,ADP,о,6
26785,nmod,167.0,выход,1,0.0,NOUN,выходе,7
26786,case,167.0,из,11,0.0,ADP,из,8
26787,amod,167.0,парижский,11,0.0,ADJ,Парижского,9
26788,amod,167.0,климатический,11,0.0,ADJ,климатического,10
26789,dobj,167.0,соглашение,7,0.0,NOUN,соглашения,11
26790,appos,167.0,ошибка,11,0.0,NOUN,ошибка,12
26791,cc,167.0,и,15,0.0,CONJ,и,13
26792,case,167.0,для,15,0.0,ADP,для,14
26793,nmod,167.0,сша,7,0.0,NOUN,США,15
26794,punct,167.0,",",15,0.0,PUNCT,",",16
26795,cc,167.0,и,15,0.0,CONJ,и,17
26796,case,167.0,для,20,0.0,ADP,для,18
26797,det,167.0,весь,20,0.0,DET,всей,19
26798,conj,167.0,планета,15,0.0,NOUN,планеты,20
26799,punct,167.0,.,1,0.0,PUNCT,.,21
26800,case,167.0,о,2,1.0,ADP,Об,1
26801,nmod,167.0,это,3,1.0,NOUN,этом,2
26802,ROOT,167.0,заявить,0,1.0,VERB,заявил,3
26803,nsubj,167.0,президент,3,1.0,NOUN,президент,4
26804,dobj,167.0,франция,4,1.0,NOUN,Франции,5
26805,appos,167.0,эммануэль,4,1.0,NOUN,Эммануэль,6
26806,name,167.0,макрон,6,1.0,NOUN,Макрон,7
26807,punct,167.0,",",7,1.0,PUNCT,",",8
26808,parataxis,167.0,сообщать,3,1.0,VERB,сообщает,9
26809,amod,167.0,украинский,11,1.0,ADJ,Украинская,10
26810,nsubj,167.0,правда,9,1.0,NOUN,правда,11
26811,case,167.0,с,13,1.0,ADP,со,12
26812,nmod,167.0,ссылка,11,1.0,NOUN,ссылкой,13
26813,case,167.0,на,15,1.0,ADP,на,14
26814,dobj,167.0,bbc,13,1.0,NOUN,BBC,15
26815,punct,167.0,.,3,1.0,PUNCT,.,16
26816,nsubj,167.0,изменение,3,2.0,NOUN,Изменение,1
26817,dobj,167.0,климат,1,2.0,NOUN,климата,2
26818,ROOT,167.0,один,0,2.0,ADJ,одна,3
26819,case,167.0,из,6,2.0,ADP,из,4
26820,amod,167.0,главный,6,2.0,ADJ,главных,5
26821,nmod,167.0,проблема,3,2.0,NOUN,проблем,6
26822,det,167.0,наш,8,2.0,DET,нашего,7
26823,nmod,167.0,время,6,2.0,NOUN,времени,8
26824,punct,167.0,.,3,2.0,PUNCT,.,9
26825,nsubj,167.0,он,2,3.0,PRON,Он,1
26826,ROOT,167.0,меняться,0,3.0,VERB,меняется,2
26827,nmod,167.0,днём,2,3.0,NOUN,днем,3
26828,cc,167.0,и,3,3.0,CONJ,и,4
26829,conj,167.0,ночью,3,3.0,NOUN,ночью,5
26830,punct,167.0,",",5,3.0,PUNCT,",",6
26831,cc,167.0,но,2,3.0,CONJ,но,7
26832,nsubj,167.0,изменение,10,3.0,NOUN,изменение,8
26833,dobj,167.0,климат,8,3.0,NOUN,климата,9
26834,conj,167.0,глобальный,2,3.0,ADJ,глобальное,10
26835,punct,167.0,.,2,3.0,PUNCT,.,11
26836,nsubj,167.0,это,2,4.0,NOUN,Это,1
26837,ROOT,167.0,касаться,0,4.0,VERB,касается,2
26838,dobj,167.0,весь,2,4.0,NOUN,всех,3
26839,cc,167.0,и,2,4.0,CONJ,и,4
26840,mark,167.0,если,9,4.0,SCONJ,если,5
26841,nsubj,167.0,мы,9,4.0,PRON,мы,6
26842,dobj,167.0,ничто,9,4.0,PRON,ничего,7
26843,neg,167.0,не,9,4.0,PART,не,8
26844,advcl,167.0,сделать,13,4.0,VERB,сделаем,9
26845,punct,167.0,",",9,4.0,PUNCT,",",10
26846,det,167.0,наш,12,4.0,DET,наши,11
26847,nsubj,167.0,ребёнок,13,4.0,NOUN,дети,12
26848,conj,167.0,познавать,2,4.0,VERB,познают,13
26849,dobj,167.0,мир,13,4.0,NOUN,мир,14
26850,nmod,167.0,миграция,14,4.0,NOUN,миграции,15
26851,punct,167.0,",",15,4.0,PUNCT,",",16
26852,conj,167.0,война,15,4.0,NOUN,войн,17
26853,punct,167.0,",",17,4.0,PUNCT,",",18
26854,conj,167.0,нищета,15,4.0,NOUN,нищеты,19
26855,punct,167.0,",",19,4.0,PUNCT,",",20
26856,amod,167.0,опасный,22,4.0,ADJ,опасный,21
26857,conj,167.0,мир,15,4.0,NOUN,мир,22
26858,punct,167.0,.,2,4.0,PUNCT,.,23
26859,nsubj,167.0,это,4,5.0,NOUN,Это,1
26860,neg,167.0,не,3,5.0,PART,не,2
26861,det,167.0,то,4,5.0,DET,то,3
26862,ROOT,167.0,будущее,0,5.0,NOUN,будущее,4
26863,punct,167.0,",",4,5.0,PUNCT,",",5
26864,dobj,167.0,который,8,5.0,ADJ,которое,6
26865,nsubj,167.0,мы,8,5.0,PRON,мы,7
26866,acl:relcl,167.0,хотеть,4,5.0,VERB,хотим,8
26867,case,167.0,для,10,5.0,ADP,для,9
26868,nmod,167.0,себя,8,5.0,PRON,себя,10
26869,punct,167.0,",",10,5.0,PUNCT,",",11
26870,nsubj,167.0,это,15,5.0,NOUN,это,12
26871,neg,167.0,не,14,5.0,PART,не,13
26872,det,167.0,то,15,5.0,DET,то,14
26873,conj,167.0,будущее,4,5.0,NOUN,будущее,15
26874,punct,167.0,",",15,5.0,PUNCT,",",16
26875,dobj,167.0,который,19,5.0,ADJ,которое,17
26876,nsubj,167.0,мы,19,5.0,PRON,мы,18
26877,acl:relcl,167.0,хотеть,15,5.0,VERB,хотим,19
26878,case,167.0,для,22,5.0,ADP,для,20
26879,det,167.0,свой,22,5.0,DET,своих,21
26880,nmod,167.0,ребёнок,19,5.0,NOUN,детей,22
26881,punct,167.0,",",22,5.0,PUNCT,",",23
26882,nsubj,167.0,это,27,5.0,NOUN,это,24
26883,neg,167.0,не,26,5.0,PART,не,25
26884,det,167.0,то,27,5.0,DET,то,26
26885,conj,167.0,будущее,4,5.0,NOUN,будущее,27
26886,punct,167.0,",",27,5.0,PUNCT,",",28
26887,dobj,167.0,который,31,5.0,ADJ,которое,29
26888,nsubj,167.0,мы,31,5.0,PRON,мы,30
26889,acl:relcl,167.0,хотеть,27,5.0,VERB,хотим,31
26890,case,167.0,для,34,5.0,ADP,для,32
26891,det,167.0,наш,34,5.0,DET,нашего,33
26892,nmod,167.0,мир,31,5.0,NOUN,мира,34
26893,punct,167.0,",",34,5.0,PUNCT,",",35
26894,parataxis,167.0,заявить,4,5.0,VERB,заявил,36
26895,nsubj,167.0,макрон,36,5.0,NOUN,Макрон,37
26896,punct,167.0,.,4,5.0,PUNCT,.,38
26897,nsubj,167.0,макрон,2,6.0,NOUN,Макрон,1
26898,ROOT,167.0,сказать,0,6.0,VERB,сказал,2
26899,punct,167.0,",",2,6.0,PUNCT,",",3
26900,mark,167.0,что,5,6.0,SCONJ,что,4
26901,advcl,167.0,нет,2,6.0,VERB,нет,5
26902,det,167.0,никакой,7,6.0,DET,никакого,6
26903,nsubj,167.0,план,5,6.0,NOUN,плана,7
26904,appos,167.0,б,7,6.0,NOUN,Б,8
26905,case,167.0,по,10,6.0,ADP,по,9
26906,dobj,167.0,изменение,8,6.0,NOUN,изменению,10
26907,dobj,167.0,климат,10,6.0,NOUN,климата,11
26908,punct,167.0,.,2,6.0,PUNCT,.,12
26909,det,167.0,это,2,7.0,DET,Это,1
26910,ROOT,167.0,решение,0,7.0,NOUN,решение,2
26911,punct,167.0,",",2,7.0,PUNCT,",",3
26912,case,167.0,по,6,7.0,ADP,по,4
26913,det,167.0,он,6,7.0,DET,его,5
26914,parataxis,167.0,слово,2,7.0,NOUN,словам,6
26915,punct,167.0,",",6,7.0,PUNCT,",",7
26916,nsubj,167.0,ошибка,2,7.0,NOUN,ошибка,8
26917,cc,167.0,и,11,7.0,CONJ,и,9
26918,case,167.0,для,11,7.0,ADP,для,10
26919,nmod,167.0,сша,8,7.0,NOUN,США,11
26920,punct,167.0,",",11,7.0,PUNCT,",",12
26921,cc,167.0,и,11,7.0,CONJ,и,13
26922,case,167.0,для,16,7.0,ADP,для,14
26923,det,167.0,наш,16,7.0,DET,нашей,15
26924,conj,167.0,планета,11,7.0,NOUN,планеты,16
26925,punct,167.0,.,2,7.0,PUNCT,.,17
26926,nsubj,167.0,он,2,8.0,PRON,Он,1
26927,ROOT,167.0,призвать,0,8.0,VERB,призвал,2
26928,punct,167.0,",",2,8.0,PUNCT,",",3
26929,advcl,167.0,перефразировать,2,8.0,VERB,перефразируя,4
26930,dobj,167.0,лозунг,4,8.0,NOUN,лозунг,5
26931,amod,167.0,предвыборный,7,8.0,ADJ,предвыборной,6
26932,dobj,167.0,кампания,5,8.0,NOUN,кампании,7
26933,nmod,167.0,трамп,7,8.0,NOUN,Трампа,8
26934,punct,167.0,",",8,8.0,PUNCT,",",9
26935,xcomp,167.0,сделать,2,8.0,VERB,сделать,10
26936,det,167.0,наш,12,8.0,DET,нашу,11
26937,dobj,167.0,планет,10,8.0,NOUN,планету,12
26938,dobj,167.0,великий,10,8.0,ADJ,великой,13
26939,advmod,167.0,снова,13,8.0,ADV,снова,14
26940,punct,167.0,.,2,8.0,PUNCT,.,15
26941,case,167.0,при,2,9.0,ADP,При,1
26942,nmod,167.0,это,4,9.0,NOUN,этом,2
26943,nsubj,167.0,макрон,4,9.0,NOUN,Макрон,3
26944,ROOT,167.0,пригласить,0,9.0,VERB,пригласил,4
26945,amod,167.0,американский,6,9.0,ADJ,американских,5
26946,dobj,167.0,учёный,4,9.0,NOUN,ученых,6
26947,xcomp,167.0,переехать,4,9.0,VERB,переехать,7
26948,case,167.0,в,9,9.0,ADP,во,8
26949,nmod,167.0,франция,7,9.0,NOUN,Францию,9
26950,cc,167.0,и,7,9.0,CONJ,и,10
26951,conj,167.0,продолжить,7,9.0,VERB,продолжить,11
26952,det,167.0,свой,13,9.0,DET,свою,12
26953,dobj,167.0,работа,11,9.0,NOUN,работу,13
26954,punct,167.0,",",13,9.0,PUNCT,",",14
26955,advcl,167.0,отметить,4,9.0,VERB,отметив,15
26956,punct,167.0,",",15,9.0,PUNCT,",",16
26957,mark,167.0,что,19,9.0,SCONJ,что,17
26958,nsubj,167.0,сша,19,9.0,NOUN,США,18
26959,advcl,167.0,мочь,15,9.0,VERB,могут,19
26960,xcomp,167.0,отворачиваться,19,9.0,VERB,отворачиваются,20
26961,case,167.0,от,22,9.0,ADP,от,21
26962,dobj,167.0,мир,20,9.0,NOUN,мира,22
26963,punct,167.0,",",22,9.0,PUNCT,",",23
26964,cc,167.0,но,19,9.0,CONJ,но,24
26965,det,167.0,он,26,9.0,DET,его,25
26966,nsubj,167.0,страна,29,9.0,NOUN,страна,26
26967,neg,167.0,не,29,9.0,PART,не,27
26968,aux,167.0,быть,29,9.0,AUX,будет,28
26969,conj,167.0,отворачиваться,19,9.0,VERB,отворачиваться,29
26970,case,167.0,от,31,9.0,ADP,от,30
26971,dobj,167.0,америка,29,9.0,NOUN,Америки,31
26972,punct,167.0,.,4,9.0,PUNCT,.,32
26973,nsubj,168.0,решение,12,0.0,NOUN,Решение,1
26974,nmod,168.0,президент,1,0.0,NOUN,президента,2
26975,dobj,168.0,сша,2,0.0,NOUN,США,3
26976,nmod,168.0,дональд,1,0.0,NOUN,Дональда,4
26977,nmod,168.0,трамп,4,0.0,NOUN,Трампа,5
26978,case,168.0,о,7,0.0,ADP,о,6
26979,nmod,168.0,выход,1,0.0,NOUN,выходе,7
26980,case,168.0,из,11,0.0,ADP,из,8
26981,amod,168.0,парижский,11,0.0,ADJ,Парижского,9
26982,amod,168.0,климатический,11,0.0,ADJ,климатического,10
26983,iobj,168.0,соглашение,7,0.0,NOUN,соглашения,11
26984,ROOT,168.0,ошибка,0,0.0,NOUN,ошибка,12
26985,cc,168.0,и,15,0.0,CONJ,и,13
26986,case,168.0,для,15,0.0,ADP,для,14
26987,nmod,168.0,америка,12,0.0,NOUN,Америки,15
26988,punct,168.0,",",15,0.0,PUNCT,",",16
26989,cc,168.0,и,15,0.0,CONJ,и,17
26990,case,168.0,для,20,0.0,ADP,для,18
26991,det,168.0,весь,20,0.0,DET,всей,19
26992,conj,168.0,планета,15,0.0,NOUN,планеты,20
26993,punct,168.0,.,12,0.0,PUNCT,.,21
26994,case,168.0,о,2,1.0,ADP,Об,1
26995,nmod,168.0,это,3,1.0,NOUN,этом,2
26996,ROOT,168.0,заявить,0,1.0,VERB,заявил,3
26997,nsubj,168.0,президент,3,1.0,NOUN,президент,4
26998,dobj,168.0,франция,4,1.0,NOUN,Франции,5
26999,appos,168.0,эммануэль,4,1.0,NOUN,Эммануэль,6
27000,name,168.0,макрон,6,1.0,NOUN,Макрон,7
27001,punct,168.0,.,3,1.0,PUNCT,.,8
27002,advmod,168.0,видео,3,2.0,NOUN,Видео,1
27003,nsubjpass,168.0,обращение,3,2.0,NOUN,обращения,2
27004,ROOT,168.0,опубликовать,0,2.0,VERB,опубликовано,3
27005,case,168.0,на,6,2.0,ADP,на,4
27006,det,168.0,он,6,2.0,DET,его,5
27007,nmod,168.0,страница,3,2.0,NOUN,странице,6
27008,case,168.0,в,8,2.0,ADP,в,7
27009,nmod,168.0,facebook,6,2.0,NOUN,Facebook,8
27010,punct,168.0,.,3,2.0,PUNCT,.,9
27011,nsubj,168.0,изменение,3,3.0,NOUN,Изменение,1
27012,dobj,168.0,климат,1,3.0,NOUN,климата,2
27013,ROOT,168.0,один,0,3.0,ADJ,одна,3
27014,case,168.0,из,6,3.0,ADP,из,4
27015,amod,168.0,главный,6,3.0,ADJ,главных,5
27016,nmod,168.0,проблема,3,3.0,NOUN,проблем,6
27017,det,168.0,наш,8,3.0,DET,нашего,7
27018,nmod,168.0,время,6,3.0,NOUN,времени,8
27019,punct,168.0,.,3,3.0,PUNCT,.,9
27020,nsubj,168.0,это,2,4.0,NOUN,Это,1
27021,ROOT,168.0,касаться,0,4.0,VERB,касается,2
27022,dobj,168.0,весь,2,4.0,NOUN,всех,3
27023,cc,168.0,и,2,4.0,CONJ,и,4
27024,mark,168.0,если,9,4.0,SCONJ,если,5
27025,nsubj,168.0,мы,9,4.0,PRON,мы,6
27026,dobj,168.0,ничто,9,4.0,PRON,ничего,7
27027,neg,168.0,не,9,4.0,PART,не,8
27028,advcl,168.0,сделать,13,4.0,VERB,сделаем,9
27029,punct,168.0,",",9,4.0,PUNCT,",",10
27030,det,168.0,наш,12,4.0,DET,наши,11
27031,nsubj,168.0,ребёнок,13,4.0,NOUN,дети,12
27032,conj,168.0,познавать,2,4.0,VERB,познают,13
27033,dobj,168.0,мир,13,4.0,NOUN,мир,14
27034,nmod,168.0,миграция,14,4.0,NOUN,миграции,15
27035,punct,168.0,",",15,4.0,PUNCT,",",16
27036,conj,168.0,война,15,4.0,NOUN,войн,17
27037,punct,168.0,",",17,4.0,PUNCT,",",18
27038,conj,168.0,нищета,15,4.0,NOUN,нищеты,19
27039,punct,168.0,",",19,4.0,PUNCT,",",20
27040,amod,168.0,опасный,22,4.0,ADJ,опасный,21
27041,conj,168.0,мир,15,4.0,NOUN,мир,22
27042,punct,168.0,.,2,4.0,PUNCT,.,23
27043,nsubj,168.0,это,4,5.0,NOUN,Это,1
27044,neg,168.0,не,3,5.0,PART,не,2
27045,det,168.0,то,4,5.0,DET,то,3
27046,ROOT,168.0,будущее,0,5.0,NOUN,будущее,4
27047,punct,168.0,",",4,5.0,PUNCT,",",5
27048,dobj,168.0,который,8,5.0,ADJ,которое,6
27049,nsubj,168.0,мы,8,5.0,PRON,мы,7
27050,acl:relcl,168.0,хотеть,4,5.0,VERB,хотим,8
27051,case,168.0,для,10,5.0,ADP,для,9
27052,nmod,168.0,себя,8,5.0,PRON,себя,10
27053,punct,168.0,",",10,5.0,PUNCT,",",11
27054,nsubj,168.0,это,15,5.0,NOUN,это,12
27055,neg,168.0,не,14,5.0,PART,не,13
27056,det,168.0,то,15,5.0,DET,то,14
27057,conj,168.0,будущее,4,5.0,NOUN,будущее,15
27058,punct,168.0,",",15,5.0,PUNCT,",",16
27059,dobj,168.0,который,19,5.0,ADJ,которое,17
27060,nsubj,168.0,мы,19,5.0,PRON,мы,18
27061,acl:relcl,168.0,хотеть,15,5.0,VERB,хотим,19
27062,case,168.0,для,22,5.0,ADP,для,20
27063,det,168.0,свой,22,5.0,DET,своих,21
27064,nmod,168.0,ребёнок,19,5.0,NOUN,детей,22
27065,punct,168.0,",",22,5.0,PUNCT,",",23
27066,nsubj,168.0,это,27,5.0,NOUN,это,24
27067,neg,168.0,не,26,5.0,PART,не,25
27068,det,168.0,то,27,5.0,DET,то,26
27069,conj,168.0,будущее,4,5.0,NOUN,будущее,27
27070,punct,168.0,",",27,5.0,PUNCT,",",28
27071,dobj,168.0,который,31,5.0,ADJ,которое,29
27072,nsubj,168.0,мы,31,5.0,PRON,мы,30
27073,acl:relcl,168.0,хотеть,27,5.0,VERB,хотим,31
27074,case,168.0,для,34,5.0,ADP,для,32
27075,det,168.0,наш,34,5.0,DET,нашего,33
27076,nmod,168.0,мир,31,5.0,NOUN,мира,34
27077,punct,168.0,",",34,5.0,PUNCT,",",35
27078,parataxis,168.0,заявить,4,5.0,VERB,заявил,36
27079,nsubj,168.0,макрон,36,5.0,NOUN,Макрон,37
27080,punct,168.0,.,4,5.0,PUNCT,.,38
27081,case,168.0,в,3,6.0,ADP,В,1
27082,det,168.0,свой,3,6.0,DET,своей,2
27083,nmod,168.0,речь,5,6.0,NOUN,речи,3
27084,nsubj,168.0,макрон,5,6.0,NOUN,Макрон,4
27085,ROOT,168.0,отметить,0,6.0,VERB,отметил,5
27086,punct,168.0,",",5,6.0,PUNCT,",",6
27087,mark,168.0,что,13,6.0,SCONJ,что,7
27088,case,168.0,по,9,6.0,ADP,по,8
27089,nmod,168.0,борьба,13,6.0,NOUN,борьбе,9
27090,case,168.0,с,12,6.0,ADP,с,10
27091,amod,168.0,климатический,12,6.0,ADJ,климатическими,11
27092,dobj,168.0,изменение,9,6.0,NOUN,изменениями,12
27093,advcl,168.0,нет,5,6.0,VERB,нет,13
27094,nsubj,168.0,план,13,6.0,NOUN,плана,14
27095,dobj,168.0,б,14,6.0,NOUN,Б,15
27096,punct,168.0,",",15,6.0,PUNCT,",",16
27097,advmod,168.0,потому,13,6.0,ADV,потому,17
27098,mark,168.0,что,19,6.0,SCONJ,что,18
27099,advcl,168.0,нет,17,6.0,VERB,нет,19
27100,nsubj,168.0,планета,19,6.0,NOUN,планеты,20
27101,amod,168.0,б,20,6.0,ADJ,Б,21
27102,punct,168.0,.,5,6.0,PUNCT,.,22
27103,nsubj,168.0,президент,2,7.0,NOUN,Президент,1
